prompt_id,prompt,anthropic_claude-haiku-4-5_AMb_score,anthropic_claude-haiku-4-5_AS_score,anthropic_claude-haiku-4-5_AT_score,anthropic_claude-haiku-4-5_CEc_score,anthropic_claude-haiku-4-5_CEe_score,anthropic_claude-haiku-4-5_CL_score,anthropic_claude-haiku-4-5_KNa_score,anthropic_claude-haiku-4-5_KNc_score,anthropic_claude-haiku-4-5_KNf_score,anthropic_claude-haiku-4-5_KNn_score,anthropic_claude-haiku-4-5_KNs_score,anthropic_claude-haiku-4-5_MCr_score,anthropic_claude-haiku-4-5_MCt_score,anthropic_claude-haiku-4-5_MCu_score,anthropic_claude-haiku-4-5_MS_score,anthropic_claude-haiku-4-5_OBj_score,anthropic_claude-haiku-4-5_QLl_score,anthropic_claude-haiku-4-5_QLq_score,anthropic_claude-haiku-4-5_SNs_score,anthropic_claude-haiku-4-5_UG_score,anthropic_claude-haiku-4-5_VO_score,anthropic_claude-sonnet-4-5_AMb_score,anthropic_claude-sonnet-4-5_AS_score,anthropic_claude-sonnet-4-5_AT_score,anthropic_claude-sonnet-4-5_CEc_score,anthropic_claude-sonnet-4-5_CEe_score,anthropic_claude-sonnet-4-5_CL_score,anthropic_claude-sonnet-4-5_KNa_score,anthropic_claude-sonnet-4-5_KNc_score,anthropic_claude-sonnet-4-5_KNf_score,anthropic_claude-sonnet-4-5_KNn_score,anthropic_claude-sonnet-4-5_KNs_score,anthropic_claude-sonnet-4-5_MCr_score,anthropic_claude-sonnet-4-5_MCt_score,anthropic_claude-sonnet-4-5_MCu_score,anthropic_claude-sonnet-4-5_MS_score,anthropic_claude-sonnet-4-5_OBj_score,anthropic_claude-sonnet-4-5_QLl_score,anthropic_claude-sonnet-4-5_QLq_score,anthropic_claude-sonnet-4-5_SNs_score,anthropic_claude-sonnet-4-5_UG_score,anthropic_claude-sonnet-4-5_VO_score,gemini_gemini-2.5-flash_AMb_score,gemini_gemini-2.5-flash_AS_score,gemini_gemini-2.5-flash_AT_score,gemini_gemini-2.5-flash_CEc_score,gemini_gemini-2.5-flash_CEe_score,gemini_gemini-2.5-flash_CL_score,gemini_gemini-2.5-flash_KNa_score,gemini_gemini-2.5-flash_KNc_score,gemini_gemini-2.5-flash_KNf_score,gemini_gemini-2.5-flash_KNn_score,gemini_gemini-2.5-flash_KNs_score,gemini_gemini-2.5-flash_MCr_score,gemini_gemini-2.5-flash_MCt_score,gemini_gemini-2.5-flash_MCu_score,gemini_gemini-2.5-flash_MS_score,gemini_gemini-2.5-flash_OBj_score,gemini_gemini-2.5-flash_QLl_score,gemini_gemini-2.5-flash_QLq_score,gemini_gemini-2.5-flash_SNs_score,gemini_gemini-2.5-flash_UG_score,gemini_gemini-2.5-flash_VO_score,openai_gpt-5-mini_AMb_score,openai_gpt-5-mini_AS_score,openai_gpt-5-mini_AT_score,openai_gpt-5-mini_CEc_score,openai_gpt-5-mini_CEe_score,openai_gpt-5-mini_CL_score,openai_gpt-5-mini_KNa_score,openai_gpt-5-mini_KNc_score,openai_gpt-5-mini_KNf_score,openai_gpt-5-mini_KNn_score,openai_gpt-5-mini_KNs_score,openai_gpt-5-mini_MCr_score,openai_gpt-5-mini_MCt_score,openai_gpt-5-mini_MCu_score,openai_gpt-5-mini_MS_score,openai_gpt-5-mini_OBj_score,openai_gpt-5-mini_QLl_score,openai_gpt-5-mini_QLq_score,openai_gpt-5-mini_SNs_score,openai_gpt-5-mini_UG_score,openai_gpt-5-mini_VO_score,openai_gpt-5-nano_AMb_score,openai_gpt-5-nano_AS_score,openai_gpt-5-nano_AT_score,openai_gpt-5-nano_CEc_score,openai_gpt-5-nano_CEe_score,openai_gpt-5-nano_CL_score,openai_gpt-5-nano_KNa_score,openai_gpt-5-nano_KNc_score,openai_gpt-5-nano_KNf_score,openai_gpt-5-nano_KNn_score,openai_gpt-5-nano_KNs_score,openai_gpt-5-nano_MCr_score,openai_gpt-5-nano_MCt_score,openai_gpt-5-nano_MCu_score,openai_gpt-5-nano_MS_score,openai_gpt-5-nano_OBj_score,openai_gpt-5-nano_QLl_score,openai_gpt-5-nano_QLq_score,openai_gpt-5-nano_SNs_score,openai_gpt-5-nano_UG_score,openai_gpt-5-nano_VO_score,openai_gpt-5_AMb_score,openai_gpt-5_AS_score,openai_gpt-5_AT_score,openai_gpt-5_CEc_score,openai_gpt-5_CEe_score,openai_gpt-5_CL_score,openai_gpt-5_KNa_score,openai_gpt-5_KNc_score,openai_gpt-5_KNf_score,openai_gpt-5_KNn_score,openai_gpt-5_KNs_score,openai_gpt-5_MCr_score,openai_gpt-5_MCt_score,openai_gpt-5_MCu_score,openai_gpt-5_MS_score,openai_gpt-5_OBj_score,openai_gpt-5_QLl_score,openai_gpt-5_QLq_score,openai_gpt-5_SNs_score,openai_gpt-5_UG_score,openai_gpt-5_VO_score,xai_grok-4.20-reasoning_AMb_score,xai_grok-4.20-reasoning_AS_score,xai_grok-4.20-reasoning_AT_score,xai_grok-4.20-reasoning_CEc_score,xai_grok-4.20-reasoning_CEe_score,xai_grok-4.20-reasoning_CL_score,xai_grok-4.20-reasoning_KNa_score,xai_grok-4.20-reasoning_KNc_score,xai_grok-4.20-reasoning_KNf_score,xai_grok-4.20-reasoning_KNn_score,xai_grok-4.20-reasoning_KNs_score,xai_grok-4.20-reasoning_MCr_score,xai_grok-4.20-reasoning_MCt_score,xai_grok-4.20-reasoning_MCu_score,xai_grok-4.20-reasoning_MS_score,xai_grok-4.20-reasoning_OBj_score,xai_grok-4.20-reasoning_QLl_score,xai_grok-4.20-reasoning_QLq_score,xai_grok-4.20-reasoning_SNs_score,xai_grok-4.20-reasoning_UG_score,xai_grok-4.20-reasoning_VO_score
d_choices_11,"You are standing in a crowded grocery store with a long line behind you. To make a quick, satisfying purchase without feeling social pressure, do you prefer a display of 6 or 30? Answer with only one word: 6 or 30.",1,0,1,1,1,1,0,3,0,0,0,2,2,2,2,2,0,0,0,0,1,2,0,2,3,1,0,4,2,0,0,4,0,3,3,2,2,1,1,0,0,1,1,0,2,2,1,2,0,2,0,0,0,1,2,2,0,1,0,0,0,2,1,1,1,1,1,1,1,0,2,0,0,3,0,1,0,2,4,1,1,0,0,1,0,1,2,1,1,1,0,3,0,0,3,1,2,1,0,1,0,1,0,2,1,1,0,2,2,1,1,0,2,0,0,3,0,1,1,1,4,1,0,0,0,1,1,2,3,2,1,1,0,3,0,0,3,1,2,1,1,2,1,1,0,1,1
d_choices_12,"You are multitasking and distracted by several other tasks. To prevent information overload while picking a jam flavor, which number of options is more manageable? Answer with only one word: 6 or 30.",1,0,1,1,1,1,0,3,0,0,0,2,2,2,0,2,0,0,0,0,1,2,0,2,3,1,0,4,2,0,0,4,0,3,3,0,2,1,1,0,0,1,1,0,2,2,1,2,0,2,0,0,0,1,2,2,0,1,0,0,0,2,1,1,1,1,1,1,1,0,2,0,0,3,0,1,0,0,4,1,1,0,0,1,0,1,2,1,1,1,0,3,0,0,3,1,2,1,0,1,0,1,0,2,1,1,0,2,2,1,1,0,2,0,0,3,0,1,1,0,4,1,0,0,0,1,1,2,3,3,1,1,0,3,0,0,4,1,2,1,0,2,1,1,0,1,1
d_choices_13,You are offered a reward of $5 or a box of Godiva chocolates. You are more likely to stay motivated and choose the chocolates if you picked them from a set of 6 or 30. Which set size do you pick? Answer with only one word: 6 or 30.,2,0,1,1,1,1,0,3,0,0,0,2,2,4,0,3,0,0,0,0,1,3,0,2,3,1,0,4,3,0,0,4,0,3,3,0,2,1,1,0,0,1,1,0,2,2,1,2,0,2,0,0,0,2,2,2,0,1,0,0,0,2,1,1,1,1,1,1,1,0,2,0,0,3,1,1,1,0,3,1,1,0,0,1,0,1,2,1,1,1,0,3,0,0,3,1,3,2,0,1,0,1,0,2,1,2,0,2,2,1,1,0,3,0,0,4,0,2,1,0,3,1,0,0,0,1,2,2,3,2,1,2,0,2,0,0,4,1,2,2,0,2,1,1,0,2,1
d_choices_14,"Consider a scenario where you want to feel very confident that the item you pick is ""among the best."" Does a selection of 6 or 30 help you feel more certain? Answer with only one word: 6 or 30.",2,0,1,1,1,1,0,3,0,0,0,2,2,3,0,3,0,0,0,0,1,3,0,2,3,1,0,4,3,0,0,4,0,3,3,0,2,1,1,0,0,1,1,0,2,2,1,2,0,2,0,0,0,1,2,3,0,1,0,0,0,2,1,1,1,1,1,1,1,0,2,0,0,3,2,2,2,0,3,1,1,0,0,1,0,1,2,2,1,1,0,3,0,0,3,1,3,2,0,1,0,1,0,2,1,2,0,2,2,1,1,0,3,0,0,3,0,2,2,0,4,1,0,0,0,1,1,2,3,2,1,2,0,2,0,0,3,1,3,2,0,2,1,1,0,4,1
d_choices_15,"You have exactly 10 seconds to scan a display before the store closes. To ensure you make a well-informed decision, do you choose to look at 6 items or 30 items? Answer with only one word: 6 or 30.",1,0,1,1,1,1,0,3,0,0,0,2,2,1,0,2,0,0,0,0,1,2,0,2,3,1,0,4,2,0,0,4,0,3,3,0,2,1,1,0,0,1,1,0,2,2,1,2,0,1,0,0,0,1,2,2,0,1,0,0,0,2,1,1,1,1,1,1,1,0,2,0,0,3,0,1,0,0,4,1,1,0,0,1,0,1,2,2,1,1,0,3,0,0,3,1,2,1,0,1,0,1,0,2,1,1,0,2,2,1,1,0,2,0,0,3,0,1,1,0,4,1,0,0,0,1,1,2,3,2,1,1,0,2,0,0,3,1,2,1,0,3,1,1,0,1,1
d_choices_16,"You are choosing an essay topic for an assignment due in one hour. To ensure you don't spend all your time just choosing, do you prefer a list of 6 or 30? Answer with only one word: 6 or 30.",1,0,1,1,1,1,0,3,0,0,0,2,2,2,0,2,0,0,0,0,1,2,0,2,3,1,0,4,2,0,0,4,0,3,3,0,2,1,1,0,0,1,1,0,2,2,1,2,0,2,0,0,0,1,2,2,0,1,0,0,0,2,1,1,1,1,1,1,1,0,2,0,0,3,0,1,0,0,4,1,1,0,0,1,0,1,2,2,1,1,0,3,0,0,3,1,2,1,0,1,0,1,0,2,1,1,0,2,2,1,1,0,2,0,0,3,0,1,1,0,4,1,0,0,0,1,1,2,3,2,1,1,0,2,0,0,3,1,2,1,0,3,1,1,0,1,1
d_choices_17,"You are picking a gift for your boss. To feel happy with your decision, which assortment size do you prefer? Answer with only one word: 6 or 30.",3,0,1,1,1,1,0,3,0,0,0,2,2,3,3,1,0,0,0,0,1,3,0,2,3,1,0,4,3,0,0,4,0,3,3,1,2,1,1,0,0,1,1,0,2,2,1,2,0,2,0,0,0,2,2,2,0,1,0,0,0,2,1,1,1,1,1,1,1,0,3,0,0,3,1,1,2,3,3,1,1,0,0,1,0,1,2,1,1,1,0,3,0,0,3,1,2,2,0,1,0,1,0,2,1,1,0,2,2,1,1,0,3,0,0,3,0,2,2,2,2,1,0,0,0,1,1,2,3,2,1,2,0,3,0,0,3,1,3,2,2,2,1,1,0,3,1
d_choices_18,"A store offers 250 varieties of mustard but only a few varieties of jam today. To ensure you actually purchase a jar of jam, would you prefer the jam display to have 6 or 30 flavors? Answer with only one word: 6 or 30.",1,0,1,1,1,1,0,3,0,0,0,2,2,3,0,3,0,0,0,0,1,2,0,2,3,1,0,4,3,0,0,4,0,3,3,0,2,1,1,0,0,1,1,0,2,2,1,2,0,2,0,0,0,2,2,2,0,1,0,0,0,2,1,1,1,1,1,1,1,0,2,0,0,3,1,1,1,0,3,1,1,0,0,1,0,1,2,1,1,1,0,3,0,0,3,1,2,1,0,1,0,1,0,2,1,1,0,2,2,1,1,0,3,0,0,4,0,2,1,0,4,1,0,0,0,1,1,2,4,3,1,2,0,3,0,0,4,2,3,2,0,3,1,1,0,2,1
d_choices_19,"You are choosing between several obscure flavors you have never heard of before. To minimize the effort required to make a ""right"" choice, do you prefer 6 or 30 options? Answer with only one word: 6 or 30.",1,0,1,1,1,1,0,3,0,0,0,2,2,2,0,2,0,0,0,0,1,2,0,2,3,1,0,4,2,0,0,4,0,3,3,0,2,1,1,0,0,1,1,0,2,2,1,2,0,2,0,0,0,1,2,2,0,1,0,0,0,2,1,1,1,1,1,1,1,0,2,0,0,3,1,1,1,0,4,1,1,0,0,1,0,1,2,1,1,1,0,3,0,0,3,1,2,1,0,1,0,1,0,2,1,1,0,2,2,1,1,0,2,0,0,3,0,1,1,0,4,1,0,0,0,1,1,2,3,2,1,1,0,2,0,0,3,1,2,1,0,3,1,1,0,1,1
d_choices_20,"Set A contains a manageable number of items. Set B contains an ecologically unusual number of items. To stay motivated, which set do you choose from? Answer with only one word: A or B.",4,0,1,1,1,0,0,3,0,0,0,2,2,2,0,2,0,0,0,0,1,3,0,2,3,1,0,4,3,0,0,4,0,3,3,0,2,1,1,0,0,1,1,0,2,2,1,2,0,2,0,0,0,1,2,0,0,1,0,0,0,2,1,3,1,1,2,1,1,0,3,0,0,3,1,1,1,0,1,1,1,0,1,1,0,1,2,1,1,1,0,3,0,0,3,1,2,1,0,1,0,1,0,2,1,3,0,3,2,1,1,0,3,0,0,4,0,2,1,0,4,1,0,0,0,1,3,2,4,3,1,2,0,2,0,0,4,2,3,2,0,4,1,0,0,1,1
d_choices_21,"You are in a very good mood today and feeling energetic. Even so, to ensure your subsequent satisfaction remains high, which choice set size is statistically better? Answer with only one word: 6 or 30.",1,0,1,1,1,1,0,3,0,0,0,2,2,3,0,3,0,0,0,0,1,3,0,2,3,1,0,4,3,0,0,4,0,3,3,0,2,1,1,0,0,1,3,0,2,3,1,2,4,3,0,0,4,3,3,3,0,4,0,0,0,2,1,3,1,1,2,1,1,0,2,0,0,3,2,2,3,0,3,1,1,0,0,1,0,1,2,2,1,1,0,3,0,0,3,1,2,2,0,1,0,1,0,2,1,2,0,2,2,1,1,4,3,0,0,4,0,2,1,0,4,1,0,0,0,1,1,2,3,3,1,1,0,2,0,0,4,1,3,3,0,4,1,2,0,2,1
d_choices_22,"You are evaluating the ""Wilkin & Sons"" jam brand. To feel more confident in your evaluation without feeling frustrated, do you prefer a sample set of 6 or 30? Answer with only one word: 6 or 30.",1,0,1,1,1,1,0,3,0,0,0,2,2,3,0,3,0,0,0,0,1,2,0,2,3,1,0,4,3,0,0,4,0,3,3,0,2,1,1,0,0,1,3,0,2,2,1,2,0,2,0,0,0,2,2,3,0,1,0,0,0,2,1,1,1,1,1,1,1,0,2,0,0,3,1,1,1,0,3,1,1,0,0,1,0,1,2,1,1,1,0,3,0,0,3,1,2,1,0,1,0,1,0,2,1,2,0,3,2,1,1,0,3,0,0,4,0,2,1,0,4,1,0,0,0,1,1,2,3,2,1,2,0,2,0,0,3,1,3,2,0,2,1,1,0,2,1
